Case_ID,URL,Job_Title,Monthly_Salary,Raw_JSON
臺灣臺南地方法院 113 年度 勞訴 字第 140 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c140%2c20250613%2c1&ot=in,會計,24000,"{""job_title"": ""會計"", ""monthly_salary"": 24000, ""currency"": ""TWD""}"
臺灣臺中地方法院 113 年度 勞訴 字第 127 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c113%2c%e5%8b%9e%e8%a8%b4%2c127%2c20250613%2c1&ot=in,專案經理,,"{""job_title"": ""專案經理"", ""monthly_salary"": null, ""currency"": ""TWD""}"
最高法院 114 年度 台抗 字第 391 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSV%2c114%2c%e5%8f%b0%e6%8a%97%2c391%2c20250612%2c1&ot=in,會計經理,0,"{""job_title"": ""會計經理"", ""monthly_salary"": 0, ""currency"": ""TWD""}"
臺灣高等法院 112 年度 重勞上 字第 21 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c112%2c%e9%87%8d%e5%8b%9e%e4%b8%8a%2c21%2c20250612%2c3&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 救 字第 66 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e6%95%91%2c66%2c20250612%2c1&ot=in,,41878,"{""job_title"": null, ""monthly_salary"": 41878, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 196 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c196%2c20250612%2c1&ot=in,延宇資訊股份有限公司,,"{""job_title"": ""延宇資訊股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 72 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c72%2c20250612%2c1&ot=in,恒昇營造股份有限公司,,"{""job_title"": ""恒昇營造股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣屏東地方法院 114 年度 勞補 字第 10 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PTDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c10%2c20250611%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 280 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c280%2c20250611%2c1&ot=in,,190000,"{""job_title"": null, ""monthly_salary"": 190000, ""currency"": ""TWD""}"
臺灣高雄地方法院 114 年度 勞補 字第 140 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c140%2c20250611%2c1&ot=in,三發地產股份有限公司,,"{""job_title"": ""三發地產股份有限公司"", ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣臺中地方法院 114 年度 勞補 字第 212 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c212%2c20250611%2c1&ot=in,,28590,"{""job_title"": null, ""monthly_salary"": 28590, ""currency"": ""TWD""}"
臺灣新北地方法院 113 年度 重勞訴 字第 19 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c113%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c19%2c20250610%2c2&ot=in,,365010,"{""job_title"": null, ""monthly_salary"": 365010, ""currency"": ""TWD""}"
臺灣桃園地方法院 114 年度 勞訴 字第 21 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c114%2c%e5%8b%9e%e8%a8%b4%2c21%2c20250610%2c1&ot=in,駕駛員,31000,"{""job_title"": ""駕駛員"", ""monthly_salary"": 31000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 司他 字第 262 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8f%b8%e4%bb%96%2c262%2c20250609%2c1&ot=in,,,"{""job_title"": null, ""monthly_salary"": null, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 審勞補 字第 38 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e5%af%a9%e5%8b%9e%e8%a3%9c%2c38%2c20260128%2c1&ot=in,,71500,"{""job_title"": null, ""monthly_salary"": 71500, ""currency"": ""TWD""}"
臺灣新北地方法院 114 年度 重勞訴 字第 24 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c114%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c24%2c20260128%2c1&ot=in,新能源事業部副總經理,150000,"{""job_title"": ""新能源事業部副總經理"", ""monthly_salary"": 150000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 重勞訴 字第 50 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e9%87%8d%e5%8b%9e%e8%a8%b4%2c50%2c20260127%2c1&ot=in,研究及設計處技術經理,126500,"{""job_title"": ""研究及設計處技術經理"", ""monthly_salary"": 126500, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 456 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c456%2c20260126%2c1&ot=in,,105000,"{""job_title"": null, ""monthly_salary"": 105000, ""currency"": ""TWD""}"
臺灣臺北地方法院 114 年度 勞補 字第 453 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c114%2c%e5%8b%9e%e8%a3%9c%2c453%2c20260126%2c1&ot=in,,50000,"{""job_title"": null, ""monthly_salary"": 50000, ""currency"": ""TWD""}"
